station_id,Bin,Qmean,Qstd,dQmean,dQstd,n
405251,8,0.6438620689655,0.017544206168442638,0.17213793103433334,0.014597035823319268,3
405251,9,0.5823842364531667,0.022378581121391062,0.10687684729033331,0.038336787010286484,3
405251,10,0.5245714285715,0.006357909592717651,0.05934975369500001,0.0147740683525722,3
405251,11,0.50080788177325,0.011704433497749965,0.04468965517249998,0.005674876847500094,2
405251,12,0.5259648135115714,0.03900782343503059,0.1578325123152857,0.07473018735092365,14
405251,13,0.4188768472905,0.0053048053214894515,0.034191133005000006,0.007624873374324469,5
405251,14,0.39599999999999996,0.0058540077868432655,0.03972413793099999,0.01095495620928431,4
405251,15,0.398541871921,0.014813750643810198,0.06360591133,0.028212345199509714,3
405251,16,0.37468374384259995,0.007623223361722162,0.0346167487688,0.016736076790835507,5
405251,17,0.3694581280788333,0.005442277494933528,0.042798029556999996,0.009694581281,3
405251,18,0.35893596059116667,0.009611320947515897,0.043980295566333316,0.017903427023045745,3
405251,19,0.343950738916125,0.0029828796354124786,0.026423645320249975,0.0052237564395807255,4
405251,20,0.3386482758621,0.01530619492231817,0.05618128078820001,0.027646587262778938,10
405251,21,0.3065615763546667,0.00796341948469919,0.04989162561599999,0.019219733119333147,3
405251,22,0.2816157635467,0.004720040652449612,0.01929458128060001,0.007833206029380318,5
405251,23,0.2809064039408333,0.006248138842935882,0.036886699507666654,0.010996980606667997,3
405251,24,0.27629556650233333,0.007473567194150624,0.03901477832533332,0.017103266667169454,3
405251,25,0.279960591133,0.011291104624928825,0.05722167487666668,0.020900376598161265,3
405251,26,0.2668374384235833,0.00937261838520512,0.04658128078816666,0.017811064041318745,6
405251,27,0.26435467980283334,0.01076056930323965,0.051073891625666674,0.02341244934532426,3
405251,28,0.23692610837449998,0.0041108189912404235,0.015133004926333321,0.00705011303235986,3
405251,29,0.23009852216749999,0.004037161455857386,0.015073891625500005,0.006922316405117682,4
405251,30,0.223980295566625,0.0019561054708763883,0.011704433497249991,0.0040179654308733,4
405251,31,0.229566502463,0.005251527270050142,0.028551724138000008,0.010586563339879028,4
405251,32,0.2274916256157,0.006696407280422739,0.029934975369400006,0.012759405647641973,5
405251,33,0.21733990147772225,0.005193828529067614,0.021044334975444414,0.010150977545018423,9
405251,34,0.20932019704433333,0.0016315699287791155,0.011231527093333313,0.0030506128775074927,6
405251,35,0.2121694581282,0.0045785302406089485,0.02085517241360002,0.009673334882741805,5
405251,36,0.20243349753704168,0.0037652708927240885,0.015192118226583338,0.007000259206007549,12
405251,37,0.1951448275862,0.001735395758137962,0.008370443350000006,0.0035567151994826264,5
405251,38,0.19625615763533333,0.0024601362024427326,0.01371428571466666,0.0057385589434702945,3
405251,39,0.1952866995074,0.0025566485378333273,0.014045320196799993,0.0052912711183092116,5
405251,40,0.1905339901479,0.0013147095719590297,0.007377339900999991,0.0023803216650029432,5
405251,41,0.19282758620708335,0.003709377269217694,0.016551724138166676,0.007233304032631491,6
405251,42,0.1844334975370625,9.431701292824097e-4,0.006916256157625013,7.7879710257015e-4,8
405251,43,0.18379507389169997,0.0012659634654184695,0.014329064039400026,0.0027963527897430828,5
405251,44,0.18466995073883333,0.0029839045037661142,0.018443349753666682,0.005540275631987858,3
405251,45,0.176630541871875,0.0017910452106543484,0.007448275862249998,0.0027852340467077684,4
405251,46,0.17970443349766668,0.004803842282697497,0.0203349753693333,0.008235227475974724,3
405251,47,0.17402955665016664,0.002373382451182488,0.01324137931033332,0.005499761189993011,3
405251,48,0.16888669950733332,0.0011849231224781546,0.008394088669999994,0.0019158546820982928,6
405251,49,0.16355805770585716,0.0014876201469637023,0.007498944405428587,0.003512369343967041,7
405251,50,0.166344827586,0.0039014778325,0.01560591133,0.007093596059000007,2
405251,51,0.16433497536933334,0.0033792959830667817,0.01749753694599998,0.007466082397671501,3
405251,52,0.15650246305437499,0.001514327699384803,0.005852216748750007,0.0025962787690454684,4
405251,53,0.15416748768466665,0.002255619786717624,0.007566502463333319,0.002876577354315259,3
405251,54,0.153133004926125,0.0021101461180151396,0.01613793103425,0.005175368614196108,4
405251,55,0.1488472906405,0.002150944480610095,0.010167487684999995,0.0038925109673548365,3
405251,56,0.151270935960625,0.0019667946514071444,0.015960591133249998,0.003933589302814285,4
405251,57,0.14514285714294445,0.0025961292182731686,0.011428571428333326,0.005516819125287482,9
405251,58,0.14509359605920835,0.005162823942225771,0.022285714285583336,0.01069665674477833,12
405251,59,0.14553694581283333,0.0057349041980164234,0.03333990147766667,0.011012222444350102,3
405251,60,0.13181191222563637,0.0031402039979097855,0.012639498432727273,0.006125948089743912,11
405251,61,0.1261140042225,0.0029470629826609186,0.011451090781285716,0.005227461602249023,7
405251,62,0.12437438423649999,0.004497275255359521,0.017970443349666663,0.007510879294298015,3
405251,63,0.11660098522175,0.001733794211883716,0.009044334975499998,0.0042103445681769824,4
405251,64,0.115802955665125,0.003045912834131206,0.015960591132749998,0.006568761875717249,4
